id,label
11600,0.653145
11269,0.99999
3848,0.00125103
10945,6.2136e-05
9170,0.970549
6264,0.998297
9533,0.99996
4083,0.999957
9779,0.998798
7043,0.994117
1620,0.999966
6547,1.70181e-06
1801,0.986845
5990,0.992544
4729,0.369453
12474,0.0290766
3483,0.0211212
9115,0.999973
1778,0.00104314
8344,0.999752
7737,0.941855
10918,1.1969e-05
1489,0.00100504
8041,0.000225789
3767,3.35837e-05
5985,0.999864
8932,2.14036e-13
5371,1.0
10940,0.981771
9647,0.934522
10481,1.536e-07
5924,0.999196
156,0.0048171
5892,0.999972
10064,0.693941
6462,0.999499
10082,0.955535
3060,0.21944
12122,0.995325
6749,0.00257534
9735,1.78586e-18
2061,0.964999
5816,0.381456
3375,0.999987
4857,0.99484
11608,3.31818e-09
10267,5.54245e-06
1648,1.65138e-05
10732,0.885382
11821,0.937458
2612,0.991702
3152,0.0419968
4998,0.997217
9600,0.723325
11593,0.977142
5603,0.984053
9243,9.72355e-08
9217,0.998114
187,1.29662e-06
821,0.999674
7816,0.999994
9348,0.0152071
2968,3.87386e-05
3979,0.985389
632,0.99967
2113,3.7891e-07
5133,0.0718692
8310,1.0
10870,0.945979
9281,0.999937
904,0.99998
6470,5.47701e-10
2469,0.995772
6694,6.34156e-05
2326,0.933538
7536,0.99953
11531,1.70336e-11
5236,0.999924
3555,2.73256e-09
8377,2.36858e-09
6180,0.572973
5063,0.998045
9432,0.125905
2998,0.99999
869,0.605268
9337,0.899763
6796,0.0314184
1468,0.997952
8520,1.58784e-07
10405,2.80322e-11
226,0.998216
5286,3.51056e-09
3781,0.113091
329,8.91001e-16
536,0.882809
7431,0.999892
5522,0.993356
8979,3.91876e-11
1833,0.00176486
11641,1.36601e-06
9303,0.00338499
8053,0.000569639
9063,0.936548
10055,0.939548
9765,0.999867
2184,0.918623
730,0.999295
3860,0.989003
10589,7.90528e-07
4747,0.0120333
10533,1.94032e-06
3983,7.79179e-13
2098,0.912589
8613,0.999955
9391,7.08862e-06
9877,0.0245897
2534,0.000241743
7306,0.971106
582,0.997528
7983,0.00346177
385,0.996427
11852,0.999984
8770,0.000151299
8188,0.0108702
9218,0.999932
8728,0.975985
2525,0.951188
2154,0.999666
294,0.997141
10189,0.99969
7433,0.0111416
9410,0.951541
365,0.985354
6437,0.0105956
8524,0.00602505
1587,0.299555
5607,0.557059
8400,0.00150119
4032,0.000284982
1223,0.961308
11757,0.684443
9381,0.99998
8799,0.998963
1332,0.999838
3719,0.999999
6381,0.953473
718,0.999952
4371,0.182229
9397,0.870989
3427,0.93154
3493,0.0020396
8582,1.04655e-10
4723,0.998542
5439,0.911599
5047,0.10208
4873,0.998436
8121,0.999999
4500,0.930962
1538,0.973754
10725,0.998563
895,0.00806972
437,4.4756e-05
9747,0.999937
11710,6.50726e-07
1401,0.99955
4827,0.113396
8983,0.999979
440,0.0290021
7808,5.32839e-08
7875,0.993256
10736,0.973423
10597,4.22326e-06
9429,0.00278712
11411,0.661162
9330,0.854452
5219,0.00074277
4152,0.992882
5086,0.88501
9095,0.974697
5231,0.99911
8442,0.991125
10426,0.0217142
4422,0.999623
3094,0.99489
8847,0.817515
1276,0.993051
6329,1.69855e-07
7266,3.04035e-07
3603,0.00110992
1860,0.809398
2118,0.457042
7256,0.999983
2736,3.56691e-07
1513,0.0147825
2187,0.0480994
9048,0.00421883
12264,0.994371
6748,0.880714
8794,0.999626
11298,0.0123373
5619,0.987599
6646,0.999537
4538,0.111528
2810,8.35209e-13
10454,6.44214e-08
2874,8.25078e-07
5950,9.51725e-10
4557,0.00132828
1465,0.204534
7709,0.292308
10998,0.999944
9686,0.94772
5597,0.728939
7591,0.709971
3047,0.696291
7976,9.30176e-06
4562,0.992719
4189,1.40281e-05
9847,0.985924
5134,0.410658
2007,0.95818
6952,0.960912
1241,0.999996
11376,9.84072e-07
11759,0.726087
439,0.999987
1746,0.992927
12301,2.8289e-14
9328,3.74816e-05
512,9.1318e-19
5038,0.000161533
11617,0.998824
5029,0.0486382
5584,0.999976
6125,0.999974
6164,0.000400264
4318,2.44075e-09
8902,0.989914
499,0.999743
5761,0.00834605
7173,2.56699e-08
3801,0.999923
5726,5.97532e-12
12038,0.999506
3712,0.0930114
10348,0.984839
4646,0.981897
9833,0.999962
11876,0.0357431
10778,0.0140008
11978,0.0151199
5596,0.5185
7799,0.981072
6292,0.942291
4467,1.0
3536,0.92887
4356,0.672951
6664,0.888833
4614,0.0135485
5088,1.98682e-07
10090,0.137137
10390,1.0
2371,0.134452
11464,0.994405
8448,1.0
10334,2.43904e-06
3401,0.995517
2478,0.998765
1767,0.927699
8242,0.913306
5056,0.994663
3263,0.00165297
7883,1.27957e-10
1228,0.000252201
5718,0.999951
5610,0.999978
6083,0.0600859
8822,0.859204
10489,0.116739
10898,0.94462
12202,0.046968
1326,0.98983
8172,0.973476
609,0.00356175
2632,0.329713
7239,0.0372326
10412,0.000222561
9911,0.999772
5128,0.994181
2789,1.0
3390,0.0294259
10604,0.186894
3651,0.792735
576,0.985066
7721,2.17137e-15
2401,0.00125058
11650,0.98179
8007,0.0821487
10488,0.994412
9376,0.562761
7409,1.25471e-12
5479,0.999971
3110,0.967812
4296,2.07386e-10
1210,0.999585
6103,0.998569
9793,0.0891693
6986,0.999965
4427,0.996932
3932,0.00158336
6411,9.2575e-09
320,0.819609
6254,0.99944
7,3.95642e-14
5713,0.0319157
12368,0.0153449
3410,0.999913
3572,0.999492
4223,0.160473
946,0.997307
10086,0.999999
5481,0.968466
4302,0.999797
9521,0.999999
11927,0.985908
713,0.99994
5289,0.900373
8204,8.63904e-12
2076,0.00980859
7046,1.57822e-11
3058,0.0079908
10853,0.998827
4702,0.996144
4993,0.99992
9479,0.981298
5963,0.0014782
3027,0.0313957
5658,0.992977
5220,0.999503
9224,1.0
6637,0.999377
8687,0.958002
1166,0.999715
651,0.998323
1811,0.998289
12002,0.99518
4306,0.10262
1629,0.990363
2771,0.999991
1852,0.548512
6455,0.998114
1809,0.994993
11012,0.992989
10160,5.59341e-05
11554,0.999371
154,5.87558e-12
9493,0.999562
7877,0.967662
4691,0.998835
10290,0.902759
992,0.834507
7125,3.95792e-08
6661,0.983148
8282,0.136694
8894,3.58079e-06
2246,0.62055
4386,0.411337
1943,0.05411
273,0.98056
8771,0.996875
11546,0.00810571
12169,1.15277e-08
3760,0.999985
8285,0.0623367
2165,0.216477
5676,0.989326
6578,0.0338331
8999,0.974342
5517,0.69391
4649,0.915793
11839,0.998806
3412,0.805213
11193,0.994777
5272,0.225964
11289,3.1078e-08
7915,0.0705733
8617,0.0159098
991,8.84597e-05
8909,8.58555e-14
6239,0.838963
1158,0.998758
5566,0.00165127
10813,1.53284e-08
10212,0.0032354
3596,0.998083
10463,0.350058
2964,1.0
1966,0.976273
8293,0.0297764
489,0.978107
1382,0.999548
11092,0.999999
6866,0.912636
5062,0.99997
8768,0.000241519
703,1.03573e-06
238,0.994482
3944,0.00143291
8215,0.997631
800,0.770661
8452,0.47192
81,0.755674
8360,0.994557
7093,0.950283
9388,0.993636
9356,0.818767
9018,0.945082
6542,0.999824
9247,0.243335
8101,0.247381
12085,3.98519e-13
9201,4.45347e-08
6937,0.00294719
8108,0.996213
7122,0.00350599
9398,0.989143
5650,0.999962
11820,0.308642
4669,0.995494
10792,0.998224
5697,0.998587
12456,0.650115
11613,0.993906
10671,0.0935253
8264,0.979721
8673,0.0276283
9246,0.999783
12151,6.59082e-09
1581,0.999999
11944,0.999999
8503,0.99994
4949,0.000592547
3924,0.996657
10123,0.906747
1642,0.9122
1715,0.993585
1148,1.46571e-16
8507,0.224127
5903,0.00451386
5393,0.916567
8252,0.248976
6761,0.983424
645,0.995068
1926,0.985836
11561,0.887737
4028,0.213621
1963,3.93417e-05
955,0.999687
5155,0.999913
668,0.297502
11869,0.834024
4031,0.937783
10053,0.574453
11254,0.994726
494,0.0013508
3200,0.999901
1912,0.994482
9416,0.949285
3327,0.835263
6352,9.41746e-15
10553,0.0274624
10352,0.42505
8605,1.64387e-07
8700,0.966273
4806,0.00539678
6424,0.0407895
8003,0.999656
1111,0.00474033
1098,0.000163734
11346,0.998904
8957,1.43062e-05
10048,0.999623
6054,0.967794
6627,0.979893
6644,0.0147931
4262,0.95245
3558,0.990392
6259,0.153386
7330,0.2513
8175,0.0876558
3963,0.000725671
822,0.000618341
10528,6.00958e-05
10810,0.633144
10560,0.975309
10473,0.99976
10127,0.982053
9858,0.974451
9242,0.9273
6909,0.196686
4787,0.987091
8778,0.842322
12155,0.891994
6988,0.472548
7476,0.0102921
10814,0.219499
12056,0.665013
3969,0.88275
7645,0.997793
4307,0.991116
475,0.998881
4344,0.997714
10653,0.00012053
11317,2.22003e-05
3816,0.999978
1439,0.229416
4273,0.949088
2704,0.999999
254,0.0033065
7746,0.00622802
5180,0.999999
2416,0.993526
1699,0.9347
3221,6.14667e-14
1544,0.95186
7415,0.98844
7475,0.265488
8318,1.03255e-11
4349,0.0332943
8986,0.133451
7707,0.21977
2943,0.593897
6471,0.209551
8313,0.226826
6030,0.973337
5260,3.34849e-05
3556,5.63379e-06
4530,0.000946916
8283,0.999951
6299,6.93605e-08
12239,0.0121577
1440,0.691777
5447,0.995132
6916,0.854535
7971,1.23013e-06
541,0.0161586
9813,5.02378e-06
4733,0.935783
11368,0.15284
9031,0.997416
2854,5.30465e-12
11217,0.929461
4179,0.0215756
1577,0.952885
11585,0.978225
4558,0.998348
3633,0.769821
8231,0.12753
9525,0.0155076
9553,0.379401
4502,0.928048
6903,0.307015
3430,0.954333
3478,0.999394
9291,0.999875
6060,0.000109416
867,2.00137e-07
12467,0.209631
10542,0.252713
4565,8.47703e-05
1475,7.49895e-06
2374,0.999966
6974,0.788867
3959,2.23676e-08
11058,0.850838
3197,0.000935
3386,3.59072e-05
755,1.11229e-13
9742,0.999893
6839,0.609047
10541,0.999792
706,0.912072
1993,0.956467
6100,1.20505e-11
8263,0.998613
9867,0.999992
3750,0.160593
3460,0.0335871
7224,2.4851e-06
594,0.983996
1249,0.165108
997,0.99991
5515,0.982065
7553,0.997431
1979,0.936424
10119,0.0685354
5686,3.62504e-05
10478,0.999943
10601,0.976014
9222,0.999967
148,0.95693
7205,0.604475
6764,0.978316
9037,0.731247
4764,0.351875
2505,0.993983
11428,0.985205
5844,9.27486e-08
4435,0.000790133
4974,0.992459
6714,0.00062124
4957,2.11096e-06
10875,0.999853
9345,0.999886
12341,0.999977
2681,1.19853e-12
6651,0.998523
652,0.99999
12460,0.967697
704,0.03883
1518,1.33861e-14
2682,1.0
11492,0.0657291
4879,0.978367
7138,0.88692
3548,1.80086e-06
4688,0.65732
8667,0.00520913
7455,0.97596
3186,0.791155
1908,0.995921
11208,0.741347
7492,0.999785
9298,0.99852
10520,0.998404
5277,0.0155914
5427,0.999152
7395,0.991862
5420,0.966478
8895,9.42502e-08
4391,0.392503
11076,2.69202e-05
7537,0.888635
9567,0.999011
10544,0.13213
12476,0.992307
10205,0.0142254
1560,0.250491
2942,2.0739e-05
5292,0.979206
11393,0.00161373
627,2.08636e-07
11692,2.4357e-08
8081,0.0084578
4292,0.800761
10329,0.99837
8146,4.08393e-06
805,0.97107
1623,0.226339
2973,0.982862
9961,0.137154
4094,0.0237471
12352,0.982231
6821,0.996281
7189,0.932854
4259,0.998961
12112,0.999589
4946,0.999971
7137,2.91997e-06
1088,0.00362544
2550,1.61655e-07
9041,0.028053
5745,0.00961967
3652,0.997676
6014,2.04156e-05
12101,1.11097e-06
1141,0.00348852
11310,0.997895
10661,0.986205
5654,0.401805
6787,0.0184482
834,0.985847
6124,2.77936e-05
4921,1.80913e-06
3325,0.975824
10398,0.000191621
8776,0.00600908
4871,0.999017
8568,0.241887
10355,0.996069
12087,0.933977
9639,0.968959
4097,7.71962e-16
3073,0.998833
944,0.976226
11861,0.992591
8862,0.999999
7903,0.996714
965,0.00108215
9586,0.854353
3022,4.40158e-05
2893,8.53085e-06
12396,0.387276
3043,0.0187953
245,0.999949
1771,0.997185
3735,0.117075
241,0.999994
4041,0.961687
7010,0.99461
10210,8.09103e-09
1451,0.640662
4829,0.175343
6162,0.99991
5156,0.996757
7761,3.38916e-07
7825,7.98423e-15
6031,1.06127e-11
5716,0.0071979
6216,8.09401e-09
12457,0.0135961
8890,0.0657909
2533,0.997309
567,0.254435
2474,0.999999
6844,0.999966
5307,0.999941
8860,0.988907
10169,0.999983
4410,0.997475
547,0.999029
11993,5.36019e-06
8114,0.999825
5085,0.0215665
10347,0.00130389
4258,0.999935
9891,0.999881
6741,0.999934
12351,0.7569
8078,1.0
10790,0.723717
862,0.177235
1384,0.984064
10103,0.135849
2918,0.467432
11810,0.997295
10964,0.00198654
2692,0.98789
1218,0.992919
1287,0.251264
3413,0.974321
9477,0.000853034
6281,0.0378996
1937,0.997858
1275,0.991699
12248,0.999779
12189,0.942183
3098,0.331524
1358,0.891877
11013,0.987066
7762,0.0010766
859,3.90664e-09
411,0.999233
10013,0.133473
7133,0.472373
2497,0.0539476
11020,0.996542
11645,0.013277
3761,0.999857
10106,0.00438003
677,0.186204
5967,0.673506
1459,1.64589e-12
903,0.995396
8624,2.45199e-05
6990,7.37604e-07
8396,0.999885
7978,1.25891e-09
11274,0.997437
9223,0.0475944
4246,0.987802
3888,0.0559448
8725,0.996053
9762,6.70092e-15
9413,0.972875
3029,0.918854
2025,0.0119821
5581,0.998802
2881,0.9997
11884,0.999186
3689,0.425689
11041,0.999863
597,0.0117207
832,0.994187
3125,0.971551
5560,0.99967
5642,0.999256
1245,0.994026
2944,0.000113755
8701,1.65991e-06
9049,0.000453557
10582,0.000207829
10451,1.88776e-11
3562,0.981694
7206,0.999999
9167,1.0
5016,0.232735
5075,0.147686
2573,0.90931
4138,0.95333
1718,0.00132947
3618,0.00673796
7345,7.10064e-07
2357,0.999833
8586,9.27823e-05
936,0.957752
2222,1.0
4361,0.0613751
1743,0.836512
11622,2.03895e-08
8783,0.0983925
10264,0.00578365
10535,0.128411
1085,0.385606
2084,0.999997
8056,0.969239
11017,0.984872
12421,0.995333
12315,0.991101
2701,0.177353
5413,0.999993
753,0.95409
2540,0.986288
8247,0.989644
5249,0.980269
4448,0.746042
8424,0.94952
10007,0.111023
3894,0.998373
1973,0.0875429
1259,2.94359e-09
4252,0.907116
12359,0.966305
623,0.0495645
3791,3.37221e-05
3194,0.000203564
1359,0.026046
9638,0.00396103
11246,0.688294
4483,0.977651
6244,0.00868655
7614,0.0108821
6323,1.0
6170,0.0608969
430,0.980708
2254,0.744693
7468,0.971654
2444,1.0
9251,0.437639
4099,0.999998
12091,0.709262
10588,0.996402
7004,0.61876
7363,0.00318365
5358,0.999919
1787,0.999329
7388,0.632432
11794,0.0729549
8680,0.470165
10140,0.224049
4600,0.000117036
3882,0.67248
9866,0.745213
3306,0.585039
3619,0.83486
9419,0.995054
1116,0.999745
532,0.981665
10835,0.00010043
1625,0.994628
11888,4.95107e-19
11326,0.99858
3227,0.88053
256,8.52916e-10
11806,0.998325
885,0.987912
9644,0.456979
11573,0.648966
2006,0.00593643
9327,0.114845
2563,0.00700292
923,1.0
1786,0.954155
6897,0.316863
4171,0.999879
1162,0.347537
38,2.12632e-06
4683,5.15631e-14
11530,0.9279
8916,0.534916
10203,0.991302
11615,1.34725e-07
3342,0.00194287
6459,0.000222588
9935,0.999228
5618,0.879213
3403,0.690638
3014,2.39965e-09
11853,1.30911e-06
8110,0.638115
6615,0.999336
11709,0.996177
4788,1.0
4400,1.0
3439,0.000693172
3428,0.0709501
11822,0.991372
11886,0.998921
4789,0.071998
2041,0.986961
4967,2.58511e-16
12305,0.565379
4651,0.996949
6532,0.998157
5579,0.819025
4024,0.999971
3282,0.76831
11765,0.985415
8203,0.00226071
7365,0.83725
7756,0.976184
4568,0.35432
8977,0.99919
8945,0.0361096
7611,0.517236
953,0.989961
192,0.426975
7297,0.0400259
1235,1.0
9624,0.999377
2932,0.0119675
5734,1.78952e-13
6803,0.999995
10774,5.40608e-07
1615,3.4364e-07
477,0.997398
4115,8.86495e-06
2277,0.607287
4820,1.0
11234,0.0255063
12182,0.622395
5536,0.999992
306,0.997305
9928,0.000579177
6701,0.963738
5302,0.986144
11837,0.0549941
12292,0.993068
10156,0.179166
4369,0.999742
595,0.994475
7349,0.0225813
10298,0.988204
6212,0.979292
2258,0.999946
3367,1.0
11277,0.999997
4230,0.999361
4914,0.947903
8650,7.40679e-12
11374,0.000278127
2043,0.986552
4734,0.960008
5200,0.998627
7373,0.0545072
6861,0.952993
342,0.476321
5823,0.161443
3288,0.989389
5666,0.000279778
9693,0.0013059
10603,0.335107
11873,0.969343
12026,0.998837
12405,0.968806
5241,0.998774
4241,0.977472
3628,0.0938684
91,0.130897
1710,1.40746e-10
6138,4.0685e-05
11950,3.86739e-07
108,0.908648
3187,0.999998
12197,0.0256464
12241,0.0300731
4599,0.999982
11477,8.13307e-09
7106,0.923203
10557,8.34211e-08
7477,0.00337801
7651,0.0019263
8926,0.00698606
6778,0.139902
4637,0.43564
1711,0.997033
7006,0.999981
4392,7.59303e-11
9766,0.984258
6448,0.99964
2594,0.999616
12262,0.940858
7075,0.997575
2800,0.999997
6631,0.999875
10924,0.305815
4288,6.71337e-11
3168,4.04292e-07
3162,0.996531
7621,0.0002844
10620,0.397229
11523,3.97866e-07
5078,0.999519
4941,0.798452
3040,0.0103706
4327,1.0
9954,0.999998
4471,0.913732
10402,0.00818639
7661,3.25311e-05
10724,0.999107
1217,0.997454
6682,6.31303e-05
4535,0.984809
2669,0.415468
1941,0.985745
9515,0.999998
11220,0.000760933
11406,0.999817
7959,0.999197
8350,0.988283
4694,2.39548e-10
2825,0.952632
1563,0.998267
3153,6.96026e-06
4933,0.000104574
8029,0.11192
9234,0.73486
5915,0.999856
4972,1.24635e-07
7504,0.981799
10649,0.0148864
11828,0.999879
6291,0.0102171
2527,0.999625
596,0.0217013
3998,0.992283
736,0.293915
8244,0.0488145
9379,7.87941e-11
2052,0.989579
5980,0.131233
2868,0.973944
12445,0.000873113
5299,0.999785
3384,0.904436
12062,0.99996
1340,0.980302
8254,0.999812
6607,0.999175
11795,0.999983
8304,0.999894
10361,0.000217431
3870,0.368342
4433,1.58354e-08
6926,0.999998
2310,0.99876
2643,0.997641
7488,0.966665
11751,2.74464e-05
10723,0.999301
5136,4.65778e-10
7760,0.937328
1123,0.038848
10320,0.984561
3611,9.63996e-06
3002,0.995152
8714,0.0791618
3443,8.3383e-11
7603,0.999858
9879,0.925714
5974,0.980546
4472,0.996855
11499,2.1517e-06
4852,0.999975
9176,0.00618342
3721,0.865522
11951,0.893402
11571,0.847935
5109,0.97668
7842,0.974603
1270,0.0650658
2764,0.916666
9277,0.995248
457,0.988506
1095,0.993905
8795,0.000259419
7310,0.268928
4757,0.942234
7508,0.0444838
12370,0.776668
11882,0.99135
11253,0.994856
3824,0.996995
7538,0.998998
4520,0.999963
11462,0.996854
1226,7.07222e-05
413,1.0
9645,0.986123
7005,1.29445e-07
3891,0.996758
6995,0.175678
488,0.00307037
6439,0.998926
5210,0.993609
6181,0.75022
7108,0.000383528
2442,0.994922
5404,0.0102173
4834,0.999768
8088,0.999007
7933,0.929036
3934,0.204591
10802,5.69009e-18
10036,0.999918
5477,0.907491
5346,0.185341
6920,0.99703
5284,9.7273e-12
5910,0.0525121
679,0.998347
3502,0.0154847
420,0.995369
8891,0.925137
9835,0.997254
3714,0.934173
8365,0.995677
3396,0.898137
5762,0.00182902
1271,0.999999
4897,0.821494
7003,0.0235102
10170,0.0721093
1913,0.379529
5684,0.994322
3788,0.999252
1502,0.0031188
5979,0.385248
6754,0.999993
482,0.989245
11533,0.995627
2424,0.00202612
1567,3.80394e-08
7897,0.00219082
9932,0.00200839
2538,0.00933523
347,0.084336
25,0.971121
8219,0.999071
1102,1.01513e-05
6769,7.92285e-12
5003,0.999627
4653,0.000454713
8933,0.992457
2976,0.000113665
4018,0.0113617
12300,0.993753
2807,0.000328205
8000,0.174644
4211,0.957613
6583,0.997393
7880,0.93412
6383,1.61157e-15
6590,0.999464
11100,0.961551
4633,0.123676
616,0.991674
2185,0.999897
4748,0.975665
3744,0.999807
1954,0.998944
1636,0.36491
2008,0.99629
5872,0.0140042
1257,0.974532
9359,0.885334
9078,0.0513938
5130,0.999398
2679,0.959437
7667,0.234347
9698,0.984929
11677,0.993755
10448,0.999898
9500,0.999966
5183,3.91521e-06
1911,0.049322
5337,0.999738
5592,1.0
394,0.991999
4234,0.320994
9064,0.994219
3318,0.15317
5319,0.771287
3538,0.993158
12253,0.967103
1273,0.997386
5702,0.000142838
9390,0.000278358
188,5.49005e-10
7615,0.993383
10956,0.0231642
3065,0.998878
2875,0.998816
9660,0.999726
2619,3.17034e-05
1321,7.84934e-07
318,0.987576
11495,0.0232684
11127,0.139262
3100,0.00165619
9159,0.858423
1070,0.996187
5685,3.18043e-06
8538,0.995288
10523,0.999946
1391,0.735656
2259,0.497103
3613,0.997349
4424,0.998297
4654,0.999549
10516,0.999991
3355,0.0304386
5263,0.000971276
11436,0.0890911
9569,0.982742
5089,0.954916
10592,0.894739
8668,0.999996
1574,0.997531
11832,0.980108
11308,0.987226
9549,0.999888
2664,0.971586
2182,0.967679
1958,0.0184887
6445,0.994518
12159,0.026617
2257,0.0162491
7265,0.999719
10497,0.825588
9583,0.977149
9812,0.311484
9386,0.999366
3224,0.997058
10925,0.999779
7058,1.89106e-07
8255,0.0519598
1597,0.00204957
2644,0.972065
9602,0.996376
11249,0.999414
947,0.0141028
7914,0.999931
746,0.998688
9108,0.999816
8852,1.85897e-07
10955,0.000452834
11382,0.397296
6082,0.999973
7288,7.38314e-07
12043,0.889264
12330,0.00543026
8477,0.000554303
6593,4.18602e-06
6713,5.06447e-12
10136,0.99755
6494,0.297326
11316,0.997241
7735,0.999998
2993,0.122798
10927,0.197989
7263,0.981912
10640,0.970093
6807,7.47905e-06
3249,0.893812
5131,0.00223456
993,0.994309
11970,0.997777
9894,0.117621
5693,0.999478
1601,2.46201e-08
4101,9.11187e-06
4678,3.50202e-09
950,0.999973
1831,0.999884
11224,0.998958
1057,0.993975
155,0.989585
8549,0.00240728
2176,0.536701
7024,0.927183
3580,0.999697
4168,0.518564
9670,3.79865e-08
1474,0.151285
876,1.0
10322,0.999724
1062,0.00841433
3393,0.774485
6797,0.999917
7153,0.483553
10805,0.732196
3817,0.000586727
5700,0.987471
4199,0.97349
1028,0.00964129
6619,0.994677
12479,8.12657e-21
5727,0.97536
5672,0.795816
8882,0.999937
9094,1.55974e-06
4279,0.00207756
1060,0.000706211
9411,0.155867
12237,0.999845
3757,0.987828
3161,0.102399
6519,3.95309e-13
246,0.0141409
152,0.381594
9764,0.976653
8724,6.27697e-07
7131,0.956306
6942,0.000714514
2816,0.132968
10713,0.543168
5646,0.57912
8906,0.14326
1037,0.0763587
6307,0.984544
5048,0.999886
10491,0.314111
12190,0.978927
458,0.619963
672,0.947637
4970,2.60356e-15
1081,0.990576
7767,0.000699553
4547,0.580747
3871,0.327507
10286,0.0048447
171,5.18216e-05
2035,0.999928
4128,0.546226
1617,0.998865
9676,3.06899e-15
323,0.0260864
5611,0.00313112
794,0.489496
4254,1.63939e-08
6660,0.905524
3210,0.940531
11815,0.0811369
2047,4.62061e-05
5814,2.77963e-17
11778,0.990068
5023,0.000186082
8804,0.117643
3693,0.994021
1056,0.999754
9876,0.0189231
11010,0.827879
4461,0.80424
5591,0.999978
10059,0.996218
3267,0.91192
7560,0.0304299
6385,0.999992
1865,0.999004
8123,0.997902
6273,0.991292
3579,0.893011
9871,0.998841
1659,0.992579
4546,0.999454
2871,0.999489
8669,0.000334914
6327,0.997055
1835,0.974445
5189,0.988972
504,3.35382e-05
3133,0.986797
1357,0.534351
9668,0.926156
4611,0.99646
4233,0.414361
3953,1.50695e-06
1793,0.996942
137,0.999923
7859,3.08987e-10
6837,0.501935
3620,0.394343
9496,0.00109033
2556,0.989163
12491,0.574042
3117,0.982349
6667,0.115884
9452,0.000492465
10224,2.47323e-05
553,0.986068
7412,0.970333
8124,0.975602
4129,0.165576
10128,0.0352967
3912,0.000844863
12426,0.0102129
9769,0.994143
11476,2.42799e-14
163,2.86139e-07
6076,0.921634
9709,0.0684576
11762,0.311017
9568,0.0102373
12150,0.99346
888,0.000715268
12140,0.734354
