id,label
11869,0.239884
4031,0.727376
10053,0.552571
11254,0.606013
494,0.0718332
3200,0.751693
1912,0.966002
9416,0.2303
3327,0.128817
6352,0.00189644
10553,0.0623523
10352,0.510504
8605,0.0875605
8700,0.631487
4806,0.0145742
6424,0.491744
8003,0.701489
1111,0.413378
1098,0.0509612
11346,0.382495
8957,0.138437
10048,0.955345
6054,0.47075
6627,0.87052
6644,0.515814
4262,0.204564
3558,0.953583
6259,0.122331
7330,0.308496
8175,0.28196
3963,0.486619
822,0.991769
10528,0.235876
10810,0.722221
10560,0.164584
10473,0.958568
10127,0.596379
9858,0.214557
9242,0.464243
6909,0.69496
4787,0.959941
8778,0.299737
12155,0.726982
6988,0.460212
7476,0.02765
10814,0.0216679
12056,0.325084
3969,0.68684
7645,0.814609
4307,0.288505
475,0.857501
4344,0.747569
10653,0.0445321
11317,0.0171084
3816,0.950164
1439,0.393792
4273,0.862621
2704,0.934287
254,0.0133485
7746,0.00797684
5180,0.991476
2416,0.973994
1699,0.311673
3221,0.105924
1544,0.135276
7415,0.640878
7475,0.751424
8318,0.456153
4349,0.340107
8986,0.321828
7707,0.216891
2943,0.590878
6471,0.501528
8313,0.750226
6030,0.508176
5260,0.0870223
3556,0.0670532
4530,0.272649
8283,0.732186
6299,0.00515189
12239,0.0152898
1440,0.202019
5447,0.123159
6916,0.522955
7971,0.0133908
541,0.39483
9813,0.01396
4733,0.0970085
11368,0.121174
9031,0.680934
2854,0.0555925
11217,0.753074
4179,0.0327967
1577,0.924061
11585,0.276474
4558,0.993565
3633,0.106996
8231,0.199677
9525,0.0846843
9553,0.270554
4502,0.959599
6903,0.515059
3430,0.507269
3478,0.909324
9291,0.968053
6060,0.00674893
867,0.242451
12467,0.17938
10542,0.0761662
4565,0.0766191
1475,0.04361
2374,0.999341
6974,0.379873
3959,0.850912
11058,0.237624
3197,0.870378
3386,0.342855
755,0.0519178
9742,0.98758
6839,0.7021
10541,0.689152
706,0.976699
1993,0.109343
6100,0.546437
8263,0.700272
9867,0.984705
3750,0.00892955
3460,0.0255843
7224,0.00105151
594,0.618323
1249,0.0812517
997,0.86015
5515,0.51538
7553,0.170617
1979,0.89779
10119,0.0156051
5686,0.177089
10478,0.899682
10601,0.514604
9222,0.997913
148,0.572006
7205,0.677362
6764,0.890312
9037,0.366553
4764,0.157089
2505,0.980729
11428,0.673509
5844,0.0290657
4435,0.00255003
4974,0.746878
6714,0.261988
4957,0.102511
10875,0.891954
9345,0.653948
12341,0.986984
2681,0.0643461
6651,0.69355
652,0.95395
12460,0.802453
704,0.454755
1518,0.0250791
2682,0.994903
11492,0.147748
4879,0.821396
7138,0.923533
3548,0.0998965
4688,0.380551
8667,0.0810498
7455,0.963954
3186,0.113503
1908,0.383541
11208,0.764755
7492,0.949626
9298,0.913872
10520,0.983137
5277,0.623095
5427,0.789438
7395,0.871715
5420,0.30778
8895,0.00163642
4391,0.0335929
11076,0.0667096
7537,0.529942
9567,0.703173
10544,0.363979
12476,0.687189
10205,0.198834
1560,0.0979923
2942,0.205426
5292,0.994427
11393,0.183899
627,0.4233
11692,0.0122221
8081,0.0156152
4292,0.0725109
10329,0.950561
8146,0.0603716
805,0.215031
1623,0.721243
2973,0.529237
9961,0.15982
4094,0.34218
12352,0.954215
6821,0.597211
7189,0.525849
4259,0.23331
12112,0.540904
4946,0.925086
7137,0.0482573
1088,0.222784
2550,0.0371135
9041,0.0758918
5745,0.0604306
3652,0.373085
6014,0.000354565
12101,0.0421376
1141,0.176739
11310,0.990962
10661,0.468842
5654,0.949447
6787,0.454881
834,0.170217
6124,0.230728
4921,0.0327508
3325,0.885422
10398,0.214184
8776,0.15651
4871,0.985835
8568,0.0204995
10355,0.834436
12087,0.566443
9639,0.705815
4097,0.00047206
3073,0.500622
944,0.995194
11861,0.591852
8862,0.785622
7903,0.918281
965,0.00237822
9586,0.609248
3022,0.418703
2893,0.094243
12396,0.13535
3043,0.385669
245,0.959725
1771,0.748215
3735,0.275094
241,0.918889
4041,0.864122
7010,0.976313
10210,0.0164366
1451,0.226476
4829,0.0835525
6162,0.988804
5156,0.95179
7761,0.00136986
7825,0.250994
6031,0.0413528
5716,0.588922
6216,0.00524368
12457,0.0617796
8890,0.368876
2533,0.992388
567,0.403453
2474,0.985354
6844,0.982733
5307,0.94524
8860,0.859308
10169,0.980213
4410,0.94833
547,0.625256
11993,0.138355
8114,0.848897
5085,0.887396
10347,0.0135591
4258,0.811697
9891,0.992258
6741,0.496054
12351,0.856051
8078,0.98925
10790,0.296879
862,0.806577
1384,0.907035
10103,0.0369592
2918,0.151031
11810,0.403411
10964,7.81535e-05
2692,0.531537
1218,0.875991
1287,0.121676
3413,0.321007
9477,0.0526656
6281,0.305522
1937,0.916113
1275,0.595892
12248,0.957335
12189,0.91787
3098,0.0789463
1358,0.201092
11013,0.5712
7762,0.238263
859,0.0609195
411,0.949605
10013,0.888518
7133,0.965171
2497,0.339817
11020,0.867991
11645,0.122609
3761,0.9729
10106,0.642733
677,0.179263
5967,0.614209
1459,0.0903164
903,0.99738
8624,0.0513999
6990,0.133495
8396,0.935349
7978,0.00612839
11274,0.731581
9223,0.177377
4246,0.92044
3888,0.318044
8725,0.265619
9762,0.00792192
9413,0.369635
3029,0.903584
2025,0.569506
5581,0.778372
2881,0.806637
11884,0.200341
3689,0.868549
11041,0.72555
597,0.0423464
832,0.267651
3125,0.041268
5560,0.739658
5642,0.484753
1245,0.842464
2944,0.158771
8701,0.261972
9049,0.2837
10582,0.520075
10451,0.252108
3562,0.486487
7206,0.999774
9167,0.988294
5016,0.0498169
5075,0.719079
2573,0.522798
4138,0.600769
1718,0.263749
3618,0.0246524
7345,0.265489
2357,0.884377
8586,0.254221
936,0.431517
2222,0.998549
4361,0.0852283
1743,0.718166
11622,0.29303
8783,0.560573
10264,0.0335114
10535,0.197538
1085,0.812758
2084,0.996379
8056,0.975796
11017,0.17318
12421,0.963084
12315,0.558793
2701,0.657233
5413,0.9205
753,0.936722
2540,0.295997
8247,0.454737
5249,0.924092
4448,0.593755
8424,0.335603
10007,0.533632
3894,0.467708
1973,0.389966
1259,0.0536507
4252,0.426884
12359,0.390509
623,0.273811
3791,0.162077
3194,0.104789
1359,0.258401
9638,0.336889
11246,0.167227
4483,0.873533
6244,0.494152
7614,0.0259305
6323,0.975762
6170,0.9426
430,0.731405
2254,0.899294
7468,0.703983
2444,0.997889
9251,0.078032
4099,0.997505
12091,0.240608
10588,0.975245
7004,0.888828
7363,0.0247122
5358,0.807795
1787,0.979032
7388,0.614368
11794,0.308895
8680,0.276072
10140,0.771047
4600,0.0319664
3882,0.578183
9866,0.961788
3306,0.0388342
3619,0.322173
9419,0.390067
1116,0.964252
532,0.987977
10835,0.269149
1625,0.969259
11888,0.0125101
11326,0.859676
3227,0.118207
256,0.0314206
11806,0.892443
885,0.854846
9644,0.146933
11573,0.0704096
2006,0.854949
9327,0.668058
2563,0.178734
923,0.997529
1786,0.277001
6897,0.835192
4171,0.936704
1162,0.0309429
38,0.177946
4683,0.00519966
11530,0.263651
8916,0.166746
10203,0.94261
11615,0.0153375
3342,0.431251
6459,0.0336312
9935,0.958943
5618,0.30258
3403,0.308555
3014,0.205685
11853,0.0515958
8110,0.342533
6615,0.724407
11709,0.963569
4788,0.968497
4400,0.998683
3439,0.559644
3428,0.541656
11822,0.973231
11886,0.79559
4789,0.20552
2041,0.541285
4967,0.00807744
12305,0.473117
4651,0.812835
6532,0.911647
5579,0.893842
4024,0.992669
3282,0.517356
11765,0.505743
8203,0.0141383
7365,0.177694
7756,0.907834
4568,0.38478
8977,0.774487
8945,0.658964
7611,0.513399
953,0.861857
192,0.566499
7297,0.155824
1235,0.990547
9624,0.993856
2932,0.17771
5734,0.520788
6803,0.978035
10774,0.125558
1615,0.131409
477,0.734182
4115,0.483777
2277,0.0663958
4820,0.994102
11234,0.0769355
12182,0.658044
5536,0.983149
306,0.341119
9928,0.0268865
6701,0.315216
5302,0.956164
11837,0.157884
12292,0.957826
10156,0.0226516
4369,0.988394
595,0.357957
7349,0.392452
10298,0.82585
6212,0.144241
2258,0.756823
3367,0.998645
11277,0.997976
4230,0.197768
4914,0.829762
8650,0.207311
11374,0.0772732
2043,0.369323
4734,0.246549
5200,0.819823
7373,0.481304
6861,0.0426203
342,0.79716
5823,0.179177
3288,0.952986
5666,0.0126081
9693,0.140663
10603,0.612508
11873,0.579768
12026,0.323673
12405,0.291697
5241,0.919034
4241,0.616021
3628,0.722907
91,0.747398
1710,0.034734
6138,0.0679034
11950,0.0847288
108,0.552713
3187,0.940388
12197,0.206811
12241,0.161787
4599,0.699535
11477,0.173705
7106,0.600116
10557,0.0246495
7477,0.00512958
7651,0.0260694
8926,0.177426
6778,0.191014
4637,0.229819
1711,0.749345
7006,0.994066
4392,0.0679847
9766,0.951655
6448,0.984518
2594,0.462452
12262,0.729735
7075,0.574957
2800,0.996345
6631,0.329626
10924,0.572536
4288,0.0735343
3168,0.288603
3162,0.689596
7621,0.236684
10620,0.13768
11523,0.151259
5078,0.303406
4941,0.0956018
3040,0.182457
4327,0.992184
9954,0.940444
4471,0.897911
10402,0.418393
7661,0.0417216
10724,0.980782
1217,0.269401
6682,0.163382
4535,0.689825
2669,0.19178
1941,0.853949
9515,0.998386
11220,0.381828
11406,0.892321
7959,0.2377
8350,0.806586
4694,0.00265365
2825,0.708427
1563,0.917874
3153,0.426691
4933,0.15871
8029,0.924087
9234,0.906464
5915,0.366189
4972,0.0149502
7504,0.464015
10649,0.611298
11828,0.942473
6291,0.230862
2527,0.617819
596,0.0903456
3998,0.042272
736,0.165306
8244,0.0925664
9379,0.00352429
2052,0.664165
5980,0.138223
2868,0.143135
12445,0.609753
5299,0.662991
3384,0.267747
12062,0.256883
1340,0.711813
8254,0.482261
6607,0.792882
11795,0.997619
8304,0.978826
10361,0.400252
3870,0.53378
4433,0.372666
6926,0.633504
2310,0.927558
2643,0.824716
7488,0.945803
11751,0.0199532
10723,0.923763
5136,0.0779643
7760,0.98506
1123,0.641358
10320,0.983177
3611,0.149655
3002,0.993793
8714,0.190203
3443,0.0869243
7603,0.98278
9879,0.521408
5974,0.972012
4472,0.0619994
11499,0.0290159
4852,0.97745
9176,0.191791
3721,0.198105
11951,0.189201
11571,0.522722
5109,0.470581
7842,0.205105
1270,0.224418
2764,0.769995
9277,0.999033
457,0.225319
1095,0.315693
8795,0.708107
7310,0.84601
4757,0.827857
7508,0.464211
12370,0.571622
11882,0.523913
11253,0.381017
3824,0.906789
7538,0.991928
4520,0.869246
11462,0.185629
1226,0.0413208
413,0.984986
9645,0.74681
7005,0.0555756
3891,0.555366
6995,0.121296
488,0.643219
6439,0.434668
5210,0.979379
6181,0.3135
7108,0.312944
2442,0.926571
5404,0.397499
4834,0.940402
8088,0.990897
7933,0.866888
3934,0.940933
10802,0.264746
10036,0.92326
5477,0.129487
5346,0.56216
6920,0.955523
5284,0.049858
5910,0.262443
679,0.72891
3502,0.499463
420,0.648765
8891,0.493524
9835,0.952828
3714,0.762763
8365,0.471341
3396,0.891592
5762,0.345447
1271,0.946763
4897,0.371615
7003,0.0974755
10170,0.115233
1913,0.0698211
5684,0.396097
3788,0.909328
1502,0.0260479
5979,0.266036
6754,0.990123
482,0.889996
11533,0.770148
2424,0.444072
1567,0.0596839
7897,0.198167
9932,0.0906437
2538,0.08724
347,0.537655
25,0.341434
8219,0.993784
1102,0.0700101
6769,0.0258421
5003,0.370936
4653,0.00892196
8933,0.981475
2976,0.00550087
4018,0.64325
12300,0.950715
2807,0.161965
8000,0.362644
4211,0.0100216
6583,0.954392
7880,0.518559
6383,0.193621
6590,0.903091
11100,0.83739
4633,0.206709
616,0.694627
2185,0.991497
4748,0.384917
3744,0.704212
1954,0.976073
1636,0.595304
2008,0.944403
5872,0.831422
1257,0.645914
9359,0.943021
9078,0.467267
5130,0.889542
2679,0.34095
7667,0.680281
9698,0.736475
11677,0.944568
10448,0.958397
9500,0.995724
5183,0.208014
1911,0.244159
5337,0.968314
5592,0.986309
394,0.959571
4234,0.623323
9064,0.94331
3318,0.692063
5319,0.352528
3538,0.998331
12253,0.944583
1273,0.928648
5702,0.0736915
9390,0.0119454
188,0.000391086
7615,0.936197
10956,0.075212
3065,0.918709
2875,0.30868
9660,0.981415
2619,0.26699
1321,0.152748
318,0.398802
11495,0.646764
11127,0.244962
3100,0.213714
9159,0.252992
1070,0.943996
5685,0.180165
8538,0.985454
10523,0.988503
1391,0.2451
2259,0.703505
3613,0.983739
4424,0.992631
4654,0.305568
10516,0.800119
3355,0.706888
5263,0.0401386
11436,0.828907
9569,0.984074
5089,0.961435
10592,0.845949
8668,0.96602
1574,0.722223
11832,0.75964
11308,0.518757
9549,0.928848
2664,0.118497
2182,0.539722
1958,0.0532001
6445,0.0260012
12159,0.500709
2257,0.0847257
7265,0.987005
10497,0.686724
9583,0.138508
9812,0.409391
9386,0.841376
3224,0.566122
10925,0.956852
7058,0.349437
8255,0.404658
1597,0.183838
2644,0.777821
9602,0.314948
11249,0.781673
947,0.13313
7914,0.959173
746,0.987782
9108,0.858901
8852,0.0778338
10955,0.0112754
11382,0.214499
6082,0.891001
7288,0.0742968
12043,0.580313
12330,0.00572756
8477,0.688221
6593,0.12745
6713,0.0212363
10136,0.734599
6494,0.0105051
11316,0.195225
7735,0.795278
2993,0.0960191
10927,0.365082
7263,0.302854
10640,0.464628
6807,0.188012
3249,0.7139
5131,0.112651
993,0.10585
11970,0.217515
9894,0.53233
5693,0.891666
1601,0.00479217
4101,0.346457
4678,0.254534
950,0.944642
1831,0.9962
11224,0.488101
1057,0.607223
155,0.761285
8549,0.0835079
2176,0.364936
7024,0.525244
3580,0.653851
4168,0.562833
9670,0.787597
1474,0.0030786
876,0.928683
10322,0.764416
1062,0.213008
3393,0.838471
6797,0.968337
7153,0.793499
10805,0.250557
3817,0.279163
5700,0.645629
4199,0.646261
1028,0.0519206
6619,0.369698
12479,0.00965103
5727,0.717892
5672,0.089434
8882,0.99154
9094,0.0659323
4279,0.0494095
1060,0.0784936
9411,0.215877
12237,0.917893
3757,0.781637
3161,0.108048
6519,0.0144292
246,0.412072
152,0.357771
9764,0.668101
8724,0.0500475
7131,0.90866
6942,0.149691
2816,0.314457
10713,0.486458
5646,0.463174
8906,0.305832
1037,0.640203
6307,0.969053
5048,0.997158
10491,0.0451472
12190,0.719903
458,0.03375
672,0.201783
4970,0.00939182
1081,0.723696
7767,0.0265489
4547,0.964835
3871,0.324473
10286,0.157059
171,0.0650579
2035,0.993156
4128,0.199661
1617,0.911457
9676,0.0312679
323,0.163085
5611,0.376279
794,0.402731
4254,0.22698
6660,0.386302
3210,0.538375
11815,0.794082
2047,0.131995
5814,0.0844859
11778,0.741867
5023,0.121901
8804,0.173418
3693,0.803189
1056,0.980132
9876,0.0841041
11010,0.661277
4461,0.284633
5591,0.484952
10059,0.532761
3267,0.191194
7560,0.100637
6385,0.930261
1865,0.283156
8123,0.846153
6273,0.528618
3579,0.963476
9871,0.288791
1659,0.736376
4546,0.775268
2871,0.948318
8669,0.335621
6327,0.975163
1835,0.181056
5189,0.969215
504,0.0858768
3133,0.812748
1357,0.331268
9668,0.494053
4611,0.606622
4233,0.608225
3953,0.00462049
1793,0.958646
137,0.983777
7859,0.00886158
6837,0.152701
3620,0.0980421
9496,0.826265
2556,0.892826
12491,0.0762395
3117,0.823784
6667,0.8121
9452,0.66061
10224,0.0615054
553,0.900635
7412,0.890496
8124,0.433643
4129,0.880465
10128,0.375126
3912,0.0747736
12426,0.557349
9769,0.952204
11476,0.00665979
163,0.00237857
6076,0.323072
9709,0.909325
11762,0.4458
9568,0.0905359
12150,0.461222
888,0.32323
12140,0.484091
8112,0.114869
605,0.368979
3388,0.195653
8791,0.969657
1920,0.428072
2071,0.131635
12428,0.0241939
10409,0.706065
883,0.439876
3513,0.141369
8022,0.00549925
10317,0.968086
4022,0.161009
3847,0.00478423
12060,0.529932
2609,0.991829
10415,0.329424
11344,0.959473
9666,0.493203
8698,0.193785
7926,0.239516
9112,0.0375569
279,0.616011
10003,0.879762
7834,0.637396
5906,0.0194422
7497,0.113437
5132,0.0333028
8065,0.78321
868,0.0603863
6853,0.978355
1372,0.966863
9885,0.97803
1194,0.0150057
10393,0.0292636
446,0.718649
1976,0.242054
3422,0.871323
973,0.0139477
1075,0.815971
9904,0.13874
4178,0.989539
11769,0.266021
1418,0.0105669
961,0.0314279
8089,0.308199
7648,0.934788
10980,0.0303846
8428,0.625176
4412,0.162393
3411,0.569851
1247,0.162175
4045,0.862353
8683,0.287058
9252,0.176168
4656,0.744764
9582,0.0362761
4841,0.9698
6613,0.103301
12331,0.669327
8655,0.704066
10166,0.275166
4735,0.249389
3135,0.0249007
761,0.786674
4961,0.0293725
8224,0.324681
511,0.003731
11985,0.409572
317,0.245587
8364,0.510538
67,0.866272
7860,0.359341
11665,0.940762
2046,0.887222
10654,0.266724
799,0.0940316
9055,0.138121
5738,0.668916
10193,0.000526353
9257,0.130848
1700,0.0128112
8674,0.0573111
9157,0.379636
4305,0.149334
11340,0.976667
11167,0.584664
10120,0.444934
1647,0.09653
1467,0.291277
